time_s,event_type,name,signpost_id,message,process,thread
22.997535,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
22.997778833,Begin,WebPoolReconcile,0x98,current=game_0008 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
22.997835791,Begin,FeedRenderCells,0x99,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
22.997860875,End,FeedRenderCells,0x99,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
22.9978625,End,WebPoolReconcile,0x98,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.077261083,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.089149583,End,FeedDrag,0x97,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.089159916,Begin,FeedDeceleration,0x9a,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422350125,End,FeedDeceleration,0x9a,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422353333,Begin,FeedSettle,0x9b,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422362333,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=5 item=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.42236425,Begin,FeedAssignWindow,0x9c,item=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422425291,Begin,FeedRenderCells,0x9d,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422451125,End,FeedRenderCells,0x9d,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422454666,End,FeedAssignWindow,0x9c,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422467833,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422547166,End,FeedSettle,0x9b,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.4226805,Begin,WebPoolReconcile,0x9e,current=game_0007 eligible=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422688291,Begin,WebSlotReset,0x9f,item=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422778083,End,WebLoadToReady,0x94,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422847583,End,WebSlotReset,0x9f,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422917791,Begin,FeedRenderCells,0xa0,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422933166,End,FeedRenderCells,0xa0,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.422934708,End,WebPoolReconcile,0x9e,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.747627333,Begin,FeedDrag,0xa1,item=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.747643791,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.747911916,Begin,WebPoolReconcile,0xa2,current=game_0007 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.747975625,Begin,FeedRenderCells,0xa3,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.748005541,End,FeedRenderCells,0xa3,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.748007291,End,WebPoolReconcile,0xa2,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.822546791,End,FeedDrag,0xa1,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
23.822550083,Begin,FeedDeceleration,0xa4,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.0046635,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.011929458,Begin,WebPoolReconcile,0xa5,current=game_0007 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.0120235,Begin,WebLoadToReady,0xa6,item=game_0006 role=adjacent slot=0,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.012244625,Begin,FeedRenderCells,0xa7,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.012423416,End,FeedRenderCells,0xa7,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.012425291,End,WebPoolReconcile,0xa5,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.026757958,Begin,FeedRenderCells,0xa8,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.026797791,End,FeedRenderCells,0xa8,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.155796291,End,FeedDeceleration,0xa4,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.155799375,Begin,FeedSettle,0xa9,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.155807666,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=4 item=game_0006,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.155809541,Begin,FeedAssignWindow,0xaa,item=game_0006,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.155869708,Begin,FeedRenderCells,0xab,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.155893583,End,FeedRenderCells,0xab,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.155896833,End,FeedAssignWindow,0xaa,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.155909583,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0006,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.155983125,End,FeedSettle,0xa9,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.156099041,Begin,WebPoolReconcile,0xac,current=game_0006 eligible=game_0006,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.156108625,Begin,WebSlotReset,0xad,item=game_0008,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.156206375,End,WebLoadToReady,0x90,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.156277541,End,WebSlotReset,0xad,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.156342291,Begin,FeedRenderCells,0xae,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.156360416,End,FeedRenderCells,0xae,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.156361916,End,WebPoolReconcile,0xac,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.299050875,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0006,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.547810333,Begin,FeedDrag,0xaf,item=game_0006,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.547826875,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.548115375,Begin,WebPoolReconcile,0xb0,current=game_0006 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.548185875,Begin,FeedRenderCells,0xb1,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.548212666,End,FeedRenderCells,0xb1,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.548214458,End,WebPoolReconcile,0xb0,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.59794325,End,FeedDrag,0xaf,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.5979465,Begin,FeedDeceleration,0xb2,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906008375,End,FeedDeceleration,0xb2,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906012291,Begin,FeedSettle,0xb3,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906021333,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=5 item=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.90602325,Begin,FeedAssignWindow,0xb4,item=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906082166,Begin,FeedRenderCells,0xb5,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906116791,End,FeedRenderCells,0xb5,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906120583,End,FeedAssignWindow,0xb4,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906134166,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906215916,End,FeedSettle,0xb3,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.9064395,Begin,WebPoolReconcile,0xb6,current=game_0007 eligible=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.90649475,Begin,FeedRenderCells,0xb7,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906513416,End,FeedRenderCells,0xb7,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
24.906515375,End,WebPoolReconcile,0xb6,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.047819958,Begin,FeedDrag,0xb8,item=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.047836083,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.0481215,Begin,WebPoolReconcile,0xb9,current=game_0007 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.048184458,Begin,FeedRenderCells,0xba,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.048209708,End,FeedRenderCells,0xba,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.048211416,End,WebPoolReconcile,0xb9,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.122752916,End,FeedDrag,0xb8,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.122755958,Begin,FeedDeceleration,0xbb,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.4227985,End,FeedDeceleration,0xbb,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.422802375,Begin,FeedSettle,0xbc,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.422811833,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=6 item=game_0008,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.422813625,Begin,FeedAssignWindow,0xbd,item=game_0008,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.422872666,Begin,FeedRenderCells,0xbe,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.422909708,End,FeedRenderCells,0xbe,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.42291375,End,FeedAssignWindow,0xbd,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.422927666,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0008,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.423012125,End,FeedSettle,0xbc,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.423218833,Begin,WebPoolReconcile,0xbf,current=game_0008 eligible=game_0008,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.42322725,Begin,WebSlotReset,0xc0,item=game_0006,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.423325666,End,WebLoadToReady,0xa6,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.423415833,End,WebSlotReset,0xc0,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.423485,Begin,FeedRenderCells,0xc1,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.42350175,End,FeedRenderCells,0xc1,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.423503291,End,WebPoolReconcile,0xbf,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.714583208,Begin,FeedDrag,0xc2,item=game_0008,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.714599791,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.714862291,Begin,WebPoolReconcile,0xc3,current=game_0008 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.714930791,Begin,FeedRenderCells,0xc4,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.714957875,End,FeedRenderCells,0xc4,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.714959666,End,WebPoolReconcile,0xc3,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.781198958,End,FeedDrag,0xc2,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.781202125,Begin,FeedDeceleration,0xc5,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.984859958,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.989990541,Begin,WebPoolReconcile,0xc6,current=game_0008 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.990082875,Begin,WebLoadToReady,0xc7,item=game_0008 role=current slot=0,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.990389166,Begin,FeedRenderCells,0xc8,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.990519583,End,FeedRenderCells,0xc8,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
25.990520916,End,WebPoolReconcile,0xc6,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.006472791,Begin,FeedRenderCells,0xc9,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.006491791,End,FeedRenderCells,0xc9,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106197166,End,FeedDeceleration,0xc5,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.1062005,Begin,FeedSettle,0xca,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106209291,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=7 item=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106210958,Begin,FeedAssignWindow,0xcb,item=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106270333,Begin,FeedRenderCells,0xcc,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106296083,End,FeedRenderCells,0xcc,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106299916,End,FeedAssignWindow,0xcb,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.1063135,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106388541,End,FeedSettle,0xca,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106573291,Begin,WebPoolReconcile,0xcd,current=game_0009 eligible=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.10658425,Begin,WebSlotReset,0xce,item=game_0007,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106684791,End,WebLoadToReady,0x83,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106777666,End,WebSlotReset,0xce,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106864875,Begin,FeedRenderCells,0xcf,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106886083,End,FeedRenderCells,0xcf,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.106887708,End,WebPoolReconcile,0xcd,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.153675,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0008,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.628243375,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.635302583,Begin,WebPoolReconcile,0xd0,current=game_0009 eligible=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.635395291,Begin,WebLoadToReady,0xd1,item=game_0009 role=current slot=1,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.635609083,Begin,FeedRenderCells,0xd2,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.635776958,End,FeedRenderCells,0xd2,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.635778791,End,WebPoolReconcile,0xd0,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.646531708,Begin,FeedRenderCells,0xd3,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.646562875,End,FeedRenderCells,0xd3,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.895466791,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.931517375,Begin,FeedDrag,0xd4,item=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.93153375,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.931808416,Begin,WebPoolReconcile,0xd5,current=game_0009 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.931881166,Begin,FeedRenderCells,0xd6,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.93190725,End,FeedRenderCells,0xd6,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
26.931908958,End,WebPoolReconcile,0xd5,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.048067,End,FeedDrag,0xd4,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.048070333,Begin,FeedDeceleration,0xd7,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.37316475,End,FeedDeceleration,0xd7,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373168625,Begin,FeedSettle,0xd8,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373177791,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=8 item=game_0010,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373179583,Begin,FeedAssignWindow,0xd9,item=game_0010,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.37324275,Begin,FeedRenderCells,0xda,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.37328175,End,FeedRenderCells,0xda,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373286666,End,FeedAssignWindow,0xd9,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373302458,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0010,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.37339175,End,FeedSettle,0xd8,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373646125,Begin,WebPoolReconcile,0xdb,current=game_0010 eligible=game_0010,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373655708,Begin,WebSlotReset,0xdc,item=game_0008,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.37376525,End,WebLoadToReady,0xc7,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373877541,End,WebSlotReset,0xdc,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373955208,Begin,FeedRenderCells,0xdd,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373975416,End,FeedRenderCells,0xdd,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.373977041,End,WebPoolReconcile,0xdb,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.646042916,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.652731625,Begin,WebPoolReconcile,0xde,current=game_0010 eligible=game_0010,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.65284175,Begin,WebLoadToReady,0xdf,item=game_0010 role=current slot=0,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.653142291,Begin,FeedRenderCells,0xe0,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.653343958,End,FeedRenderCells,0xe0,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.6533465,End,WebPoolReconcile,0xde,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.677757208,Begin,FeedRenderCells,0xe1,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.677792041,End,FeedRenderCells,0xe1,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
27.843305916,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0010,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.198348541,Begin,FeedDrag,0xe2,item=game_0010,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.19836475,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.198636541,Begin,WebPoolReconcile,0xe3,current=game_0010 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.198700041,Begin,FeedRenderCells,0xe4,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.198725791,End,FeedRenderCells,0xe4,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.1987275,End,WebPoolReconcile,0xe3,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.323314291,End,FeedDrag,0xe2,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.323317333,Begin,FeedDeceleration,0xe5,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.656759125,End,FeedDeceleration,0xe5,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.6567625,Begin,FeedSettle,0xe6,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.656771416,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=9 item=game_0012,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.656773416,Begin,FeedAssignWindow,0xe7,item=game_0012,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.656836166,Begin,FeedRenderCells,0xe8,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.656873375,End,FeedRenderCells,0xe8,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.656878,End,FeedAssignWindow,0xe7,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.656892416,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0012,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.656991083,End,FeedSettle,0xe6,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.657227041,Begin,WebPoolReconcile,0xe9,current=game_0012 eligible=game_0012,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.657236916,Begin,WebSlotReset,0xea,item=game_0009,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.657335375,End,WebLoadToReady,0xd1,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.65742475,End,WebSlotReset,0xea,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.657494083,Begin,FeedRenderCells,0xeb,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.657514208,End,FeedRenderCells,0xeb,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
28.657515708,End,WebPoolReconcile,0xe9,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.196410291,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.201662333,Begin,WebPoolReconcile,0xec,current=game_0012 eligible=game_0012,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.201773,Begin,WebLoadToReady,0xed,item=game_0012 role=current slot=1,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.202068375,Begin,FeedRenderCells,0xee,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.202353416,End,FeedRenderCells,0xee,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.202356541,End,WebPoolReconcile,0xec,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.21154075,Begin,FeedRenderCells,0xef,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.211572875,End,FeedRenderCells,0xef,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.230054708,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.235759875,Begin,WebPoolReconcile,0xf0,current=game_0012 eligible=game_0012,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.235860083,Begin,WebLoadToReady,0xf1,item=game_0013 role=adjacent slot=2,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
